,ProductId,UserId,ProfileName,Time,Summary,Text
543,B001E95KQK,A281UIP1UBATLX,Bittersweet Soap Co,1293148800,Coffee Lovers,I try to purchase organic as much as possible.<br />It makes perfect sence to consume organic coffee.<br />This coffee rates no. 1 on my list of coffee.<br />I have tried many and this one tops the list.<br />Prompt service and shipping.
544,B001FA1JN6,A1KQK3HLB55QD6,S. Tuggle,1259625600,Great tasting Green Tea,"I really enjoyed this Green Tea, and I can't wait to try making it as a Green Tea Latte... I love my Tassimo machine :)"
545,B007OXJLM4,A12Q6GZEMQOB8B,HBW,1344988800,Best in show for K-cup French Roast,We have several of these machines at work and I've tried lots of different flavors and blends...this is one of the few I can keep down without my body convulsing with an involuntary shudder.  Lots of these instant coffees are very bitter or far too strong.  This one is actually very tasty.
546,B0002TJAZK,AYO9WELN1NUN0,A. Petit,1224720000,Worked very well,"My aged cat has a very sensitive stomach and she cannot eat most cat foods available. However, she has absoloutely no problems with this. Not once in all the months i've been feeding her this has she ever vomited in any way. Not to mention she's acting healthier and seems stronger on this brand.<br /><br />And she easily eats this dry without having to add any wet food to make it palatable. She clearly likes the taste.<br /><br />All in all I highly recommend this to anyone with a senior cat."
547,B006N3IG4K,A86RUZGD22FDR,Another coffee drinker,1299110400,Delivers what was promises,"Wolfgang Puck's Chef's Reserve Colombian (Dark Roast) is basically what they said it will be. Dark roast, but not too strong. Acidity is on a low side, but with plenty of pleasant taste. At the same time you can drink this coffee black w/o the need for the sweetener and/or milk. This coffee is in European tradition and will please many people. I would recommend it after dinner, but not if you need a jolt to wake you up."
548,B0012KB4M0,A37GFKV81AL1VF,D. Miyao,1243987200,My dog loves these bones.,"I bought one of these bones for my lab/shepard mix, 65 pound dog, and she loved it.  I bought the first one from Petco and the large size was 8 dollars.  Amazon is over 50% cheaper and there is free shipping.  Before committing to 8 bones, you can do what I did and head on over to your local pet shop to see if they carry these bones and then see if your dog likes them.  It takes my lab about 1 hour to eat the whole bone.  I really like that it breaks into small pieces which eliminates my worries about my dog choking on a big piece of bone."
549,B003VXFK44,A2A1327CU1ZYLH,Dusty,1349740800,Bad Cups,"Coffee tastes great, but the cups get torn apart when brewing.  What a mess that is!!  I am quite disappointed because I do like this flavor of coffee!!"
550,B00008JOL0,AGC5NYST4ENL0,"M. Petitt ""AmazonAddict""",1337817600,"After a month, I am a believer","I purchased both the beef and chicken flavor Hip Action about a month ago and was very skeptical for a couple of reasons. First, my dog has not liked any other Glucosomine treats I've given him in the past. The pills were difficult to get in him as well. I was also skeptical I would see any difference. My dog is a 12 year old Husky-Great Pyrenese mix and weighs about 100 pounds. He has extreme arthritis is all four legs and it is increasingly difficult for him to go up and down our stairs. After giving him 4 of these treats per day for a little over a month now, we are seeing a difference. I am so surprised! He seems to feel better and though the steps are still a challenge, he is getting up them in one try now instead of three of four tries. And, most importantly, he loves these treats! Thank you! Knowing our time left with this most important member of our family is getting shorter, I am so relieved I can make him a little more comfortable in the last stages of his life."
551,B000N62EKK,AN0CRC0YINO5,CIS Prof,1318291200,My Rottweiler loves these,"Been looking for a treat for my rottie that she would like but would also help her reudce her out-of-control milkbone habit and be less caloric. These fit the bill well. My only complaint is that they sometimes arrive pretty broken up into small pieces. However avoid purchasng from White Dog Bone (very slow and poor customer service). The provider seems to vary with Amazon.<br /><br />UPDATE: Tip from my vet - frozen cauliflower - has the crunchiness of milkbones that dogs love and few calories. Surpisingly, my dog is quite satisfied, but then she been eating asparagus, carrots, and green beans for dinner with roasted chicken msot nights for several years. Likes strawberries and peaches too! SHe;'ll still get some milk bones and these Texas Hold Em's but if cauliflower can helpo her lose some weight we'll push that more (and its cheaper!)"
552,B001CWV4PA,A2GW150ZJJ8VLI,L. Ferreiro,1311379200,BEST gluten free crackers!,"I have tried several snacks and crackers that are gluten free.  They are, for the most part, tasteless and dry.<br />These crackers have great taste and can be eaten by themselves or with dips and sweets.  They are delicious!"
553,B004XMIRU6,A3KB4QWGF3K4DC,judymen,1325808000,Smoothest cup of coofee you will ever have.,My son was on vacation a couple of years ago and brought back Hawaii Roaster Kona Coffee. They have a different technique the way it is grown then most coffees. I thought I would check to see if it was on Amazon. This is the best tasting coffee I ever tasted.  Well worth the money.
554,B004FRT992,A260ZWB4YBMBW7,M. Munch,1297728000,Best so far,"So far this is the best cola flavoring I've found for those wanting to make their own cola.  It's got stevia in it, so it still doesn't taste 100% like coca cola, but it is SO MUCH BETTER than the nasty cola flavor that sodastream makes.  And hey - no artificial sweeteners is always good!<br /><br />It doesn't taste quite like cola, but it's close enough to make me happy and I liek it for it's own flavor."
555,B001E5E29A,A2V6P1FKRHCVQQ,S. Jackson,1265760000,"Good pancakes, lots of work","I love this pancake mix.  I bought my first can from Whole Foods Market about a year ago.  My only complaint is, for all the work you have to put into making them (at least the pancakes anyway) you could just as easily make pancakes from scratch.  You have to add your own egg, whole milk, and melted butter.  One thing I have noticed about this mix is that it's relatively difficult to burn the pancakes.  It is, however, easy to overcook them."
556,B00390T5JA,A3LYKMF2MMXJJ6,Vombom,1319328000,"Best coffee maker, nothing really compares","My mom bought me this coffee maker for my birthday and I am in love with it.  Granted, this the first and only Keurig coffee maker I have had, it does everything it should.  And it makes excellent coffee.  I can have a warm cup of fantastic-quality coffee in about a minute, start to finish. I have had it for about 3 months now and haven't had any problems at all.  I am planning on buying one for my mom for Christmas."
557,B003TIVBSU,A3C6S4J62JGI47,Ann Lanoue,1348617600,Amazing,"Arrived very quickly and packaged safely.  They are vacuumed sealed and then put within a thick plastic ziplock bag.  Even with the packaging I could smell the vanilla when I opened my UPS box.  There are so many beans in here, a very great buy for my homemade vanilla extract!!"
558,B002TMV34E,A3SZXYX9YEDGT6,"Addison Dewitt ""I'm nobody's fool.""",1277856000,Blandly Does the Job,"I'm not much of a coffee snob. Heck, I'll drink whatever dreck the greasy spoons are serving without complaining. At home, I'll even reheat a cup that's been sitting around all day, as horrid as that sounds. I totally eschew that dark, burnt-tasting, supposedly gourmet Starbucks (jokingly called Charbucks in our home) simply because it's far too strong for my tastes. But when it comes to my fresh cup of coffee in the morning - you know, the one that gets you going, the most important cup of coffee you'll drink all day - I like it to taste robust, hearty, sensual and strong.<br /><br />Coffee made in drip coffee makers always seems to lack this quality. Coffee from those popular machines always has a somewhat ""cardboardy"" flavor, in my opinion. So it was with some trepidation that I chose to receive Melitta's Cafe Collection Classique. When I actually do make drip coffee or perked coffee (for dinner guests and the like), I grind the beans fresh which helps both styles have that coffee shop flavor you can't seem to get any other way, unless you own an espresso machine or a french press, but I digress.<br /><br />Since this is already ground in the bag, I knew that my best bet would be to make it over-strong to help the situation out. I don't own a french press, an espresso maker or any other fancy coffee gadgetry. Instead, I made a single, large mug with 4 tablespoons of coffee grounds tucked in side a Melita coffee filter (stapled shut) and brewed for about 6 minutes on high in the microwave, much the same way I make coffee from Folger's coffee singles.  And it worked, the coffee smelled great, was a nice dark color and I looked forward to my first warm sip.<br /><br />And that's when I became disappointed. As dark as the color was, as rich as the aroma was, the flavor was...  lackluster. It simply didn't stand up to my cheap, easy Folgers singles. And that's a shame, because now I have almost an entire container of coffee to go through. And about that container...  It was almost impossible to open. The gold wire wrap that is supposed to keep the coffee closed later fell off immediately. It took a pair of scissors to open the bag and even then there was some trouble. Compared to simply tearing open a Folger's single, this put one more hassle in my morning that I didn't need.<br /><br />All in all, it was just OK coffee. For a premium roasted coffee brand, you'd think this would knock me out of my slippers but instead left me pining for something else. Coffee, anyone?"
559,B000KJRF40,A15P9BXEEJLGU2,"T. Gwinn ""sweets lover""",1261958400,Where's the liquor?,I love liquor-filled chocolates.  I received these as a gift and found the gel-like liquor not to be very strong.  It was almost as if the liquor had been cut with sweet syrup and all the alcohol cooked out. A young child wouldn't even get a buzz from these.  The chocolate itself was OK -- better than Hershey's and Nestle but not as good as Godiva or Lindt.
560,B006FZI2UY,A3GQOY83MX72TQ,DojoDiva,1343001600,The Brownie of My Dreams And It's Not Chocolate!,"I had no idea something could taste this good. I'm not really a caramel person, but if I had dreamed up the most perfect balance between sweet-salty-buttery richness it would be these Caramel Sea Salt Squares. I found them at Whole Foods and they are expensive, but worth every penny. Milk is the perfect compliment. Get some and you will not be disappointed. You may be ruined for chocolate brownies."
